"brand","dma","period","gross_add"
"Suddenlink","CHARLESTON-HUNTINGTON, WV",2019-07-07,23
"Suddenlink","CHARLESTON-HUNTINGTON, WV",2019-07-14,22
"Suddenlink","CHARLESTON-HUNTINGTON, WV",2019-07-21,24
"Suddenlink","CHARLESTON-HUNTINGTON, WV",2019-07-28,34
"Suddenlink","CHARLESTON-HUNTINGTON, WV",2019-08-04,24
"Suddenlink","CHARLESTON-HUNTINGTON, WV",2019-08-11,22
"Suddenlink","CHARLESTON-HUNTINGTON, WV",2019-08-18,26
"Suddenlink","CHARLESTON-HUNTINGTON, WV",2019-08-25,38
"Suddenlink","CHARLESTON-HUNTINGTON, WV",2019-09-01,28
"Suddenlink","CHARLESTON-HUNTINGTON, WV",2019-09-08,21
"Suddenlink","CHARLESTON-HUNTINGTON, WV",2019-09-15,39
"Suddenlink","CHARLESTON-HUNTINGTON, WV",2019-09-22,41
"Suddenlink","CHARLESTON-HUNTINGTON, WV",2019-09-29,24
"Suddenlink","CHARLESTON-HUNTINGTON, WV",2019-10-06,25
"Suddenlink","CHARLESTON-HUNTINGTON, WV",2019-10-13,21
"Suddenlink","CHARLESTON-HUNTINGTON, WV",2019-10-20,20
"Suddenlink","CHARLESTON-HUNTINGTON, WV",2019-10-27,25
"Suddenlink","CHARLESTON-HUNTINGTON, WV",2019-11-03,24
"Suddenlink","CHARLESTON-HUNTINGTON, WV",2019-11-10,25
"Suddenlink","CHARLESTON-HUNTINGTON, WV",2019-11-17,25
"Suddenlink","CHARLESTON-HUNTINGTON, WV",2019-11-24,17
"Suddenlink","CHARLESTON-HUNTINGTON, WV",2019-12-01,31
"Suddenlink","CHARLESTON-HUNTINGTON, WV",2019-12-08,22
"Suddenlink","CHARLESTON-HUNTINGTON, WV",2019-12-15,23
"Suddenlink","CHARLESTON-HUNTINGTON, WV",2019-12-22,14
"Suddenlink","CHARLESTON-HUNTINGTON, WV",2019-12-29,19
"Suddenlink","CHARLESTON-HUNTINGTON, WV",2020-01-05,23
"Suddenlink","CHARLESTON-HUNTINGTON, WV",2020-01-12,24
"Suddenlink","CHARLESTON-HUNTINGTON, WV",2020-01-19,24
"Suddenlink","CHARLESTON-HUNTINGTON, WV",2020-01-26,26
"Suddenlink","CHARLESTON-HUNTINGTON, WV",2020-02-02,31
"Suddenlink","CHARLESTON-HUNTINGTON, WV",2020-02-09,21
"Suddenlink","CHARLESTON-HUNTINGTON, WV",2020-02-16,26
"Suddenlink","CHARLESTON-HUNTINGTON, WV",2020-02-23,35
"Suddenlink","CHARLESTON-HUNTINGTON, WV",2020-03-01,25
"Suddenlink","CHARLESTON-HUNTINGTON, WV",2020-03-08,18
"Suddenlink","CHARLESTON-HUNTINGTON, WV",2020-03-15,23
"Suddenlink","CHARLESTON-HUNTINGTON, WV",2020-03-22,18
"Suddenlink","CHARLESTON-HUNTINGTON, WV",2020-03-29,16
"Suddenlink","CHARLESTON-HUNTINGTON, WV",2020-04-05,16
"Suddenlink","CHARLESTON-HUNTINGTON, WV",2020-04-12,11
"Suddenlink","CHARLESTON-HUNTINGTON, WV",2020-04-19,25
"Suddenlink","CHARLESTON-HUNTINGTON, WV",2020-04-26,30
"Suddenlink","CHARLESTON-HUNTINGTON, WV",2020-05-03,28
"Suddenlink","CHARLESTON-HUNTINGTON, WV",2020-05-10,19
"Suddenlink","CHARLESTON-HUNTINGTON, WV",2020-05-17,33
"Suddenlink","CHARLESTON-HUNTINGTON, WV",2020-05-24,24
"Suddenlink","CHARLESTON-HUNTINGTON, WV",2020-05-31,26
"Suddenlink","CHARLESTON-HUNTINGTON, WV",2020-06-07,28
"Suddenlink","CHARLESTON-HUNTINGTON, WV",2020-06-14,28
"Suddenlink","CHARLESTON-HUNTINGTON, WV",2020-06-21,28
"Suddenlink","CHARLESTON-HUNTINGTON, WV",2020-06-28,23
"Suddenlink","CHARLESTON-HUNTINGTON, WV",2020-07-05,16
"Suddenlink","CHARLESTON-HUNTINGTON, WV",2020-07-12,28
"Suddenlink","CHARLESTON-HUNTINGTON, WV",2020-07-19,13
"Suddenlink","CHARLESTON-HUNTINGTON, WV",2020-07-26,16
"Suddenlink","CHARLESTON-HUNTINGTON, WV",2020-08-02,30
"Suddenlink","CHARLESTON-HUNTINGTON, WV",2020-08-09,23
"Suddenlink","CHARLESTON-HUNTINGTON, WV",2020-08-16,23
"Suddenlink","CHARLESTON-HUNTINGTON, WV",2020-08-23,27
"Suddenlink","CHARLESTON-HUNTINGTON, WV",2020-08-30,27
"Suddenlink","CHARLESTON-HUNTINGTON, WV",2020-09-06,13
"Suddenlink","CHARLESTON-HUNTINGTON, WV",2020-09-13,36
"Suddenlink","CHARLESTON-HUNTINGTON, WV",2020-09-20,24
"Suddenlink","CHARLESTON-HUNTINGTON, WV",2020-09-27,32
"Suddenlink","CHARLESTON-HUNTINGTON, WV",2020-10-04,28
"Suddenlink","CHARLESTON-HUNTINGTON, WV",2020-10-11,29
"Suddenlink","CHARLESTON-HUNTINGTON, WV",2020-10-18,30
"Suddenlink","CHARLESTON-HUNTINGTON, WV",2020-10-25,30
"Suddenlink","CHARLESTON-HUNTINGTON, WV",2020-11-01,25
"Suddenlink","CHARLESTON-HUNTINGTON, WV",2020-11-08,25
"Suddenlink","CHARLESTON-HUNTINGTON, WV",2020-11-15,26
"Suddenlink","CHARLESTON-HUNTINGTON, WV",2020-11-22,17
"Suddenlink","CHARLESTON-HUNTINGTON, WV",2020-11-29,25
"Suddenlink","CHARLESTON-HUNTINGTON, WV",2020-12-06,32
"Suddenlink","CHARLESTON-HUNTINGTON, WV",2020-12-13,30
"Suddenlink","CHARLESTON-HUNTINGTON, WV",2020-12-20,8
"Suddenlink","CHARLESTON-HUNTINGTON, WV",2020-12-27,21
"Suddenlink","CHARLESTON-HUNTINGTON, WV",2021-01-03,23
"Suddenlink","CHARLESTON-HUNTINGTON, WV",2021-01-10,28
"Suddenlink","CHARLESTON-HUNTINGTON, WV",2021-01-17,20
"Suddenlink","CHARLESTON-HUNTINGTON, WV",2021-01-24,31
"Suddenlink","CHARLESTON-HUNTINGTON, WV",2021-01-31,21
"Suddenlink","CHARLESTON-HUNTINGTON, WV",2021-02-07,22
"Suddenlink","CHARLESTON-HUNTINGTON, WV",2021-02-14,11
"Suddenlink","CHARLESTON-HUNTINGTON, WV",2021-02-21,43
"Suddenlink","CHARLESTON-HUNTINGTON, WV",2021-02-28,30
"Suddenlink","CHARLESTON-HUNTINGTON, WV",2021-03-07,19
"Suddenlink","CHARLESTON-HUNTINGTON, WV",2021-03-14,36
"Suddenlink","CHARLESTON-HUNTINGTON, WV",2021-03-21,34
"Suddenlink","CHARLESTON-HUNTINGTON, WV",2021-03-28,24
"Suddenlink","CHARLESTON-HUNTINGTON, WV",2021-04-04,37
"Suddenlink","CHARLESTON-HUNTINGTON, WV",2021-04-11,29
"Suddenlink","CHARLESTON-HUNTINGTON, WV",2021-04-18,31
"Suddenlink","CHARLESTON-HUNTINGTON, WV",2021-04-25,31
"Suddenlink","CHARLESTON-HUNTINGTON, WV",2021-05-02,36
"Suddenlink","CHARLESTON-HUNTINGTON, WV",2021-05-09,33
"Suddenlink","CHARLESTON-HUNTINGTON, WV",2021-05-16,27
"Suddenlink","CHARLESTON-HUNTINGTON, WV",2021-05-23,33
"Suddenlink","CHARLESTON-HUNTINGTON, WV",2021-05-30,23
"Suddenlink","CHARLESTON-HUNTINGTON, WV",2021-06-06,28
"Suddenlink","CHARLESTON-HUNTINGTON, WV",2021-06-13,33
"Suddenlink","CHARLESTON-HUNTINGTON, WV",2021-06-20,41
"Suddenlink","CHARLESTON-HUNTINGTON, WV",2021-06-27,36
"Suddenlink","CHARLESTON-HUNTINGTON, WV",2021-07-04,28
"Suddenlink","CHARLESTON-HUNTINGTON, WV",2021-07-11,34
"Suddenlink","CHARLESTON-HUNTINGTON, WV",2021-07-18,16
"Suddenlink","CHARLESTON-HUNTINGTON, WV",2021-07-25,30
"Suddenlink","CHARLESTON-HUNTINGTON, WV",2021-08-01,25
"Suddenlink","CHARLESTON-HUNTINGTON, WV",2021-08-08,33
"Suddenlink","CHARLESTON-HUNTINGTON, WV",2021-08-15,31
"Suddenlink","CHARLESTON-HUNTINGTON, WV",2021-08-22,19
"Suddenlink","CHARLESTON-HUNTINGTON, WV",2021-08-29,32
"Suddenlink","CHARLESTON-HUNTINGTON, WV",2021-09-05,31
"Suddenlink","CHARLESTON-HUNTINGTON, WV",2021-09-12,30
"Suddenlink","CHARLESTON-HUNTINGTON, WV",2021-09-19,22
"Suddenlink","DALLAS, TX",2016-01-03,26
"Suddenlink","DALLAS, TX",2016-01-10,19
"Suddenlink","DALLAS, TX",2016-01-17,28
"Suddenlink","DALLAS, TX",2016-01-24,18
"Suddenlink","DALLAS, TX",2016-01-31,27
"Suddenlink","DALLAS, TX",2016-02-07,38
"Suddenlink","DALLAS, TX",2016-02-14,20
"Suddenlink","DALLAS, TX",2016-02-21,20
"Suddenlink","DALLAS, TX",2016-02-28,25
"Suddenlink","DALLAS, TX",2016-03-06,21
"Suddenlink","DALLAS, TX",2016-03-13,24
"Suddenlink","DALLAS, TX",2016-03-20,24
"Suddenlink","DALLAS, TX",2016-03-27,25
"Suddenlink","DALLAS, TX",2016-04-03,23
"Suddenlink","DALLAS, TX",2016-04-10,30
"Suddenlink","DALLAS, TX",2016-04-17,26
"Suddenlink","DALLAS, TX",2016-04-24,21
"Suddenlink","DALLAS, TX",2016-05-01,18
"Suddenlink","DALLAS, TX",2016-05-08,28
"Suddenlink","DALLAS, TX",2016-05-15,31
"Suddenlink","DALLAS, TX",2016-05-22,26
"Suddenlink","DALLAS, TX",2016-05-29,22
"Suddenlink","DALLAS, TX",2016-06-05,21
"Suddenlink","DALLAS, TX",2016-06-12,30
"Suddenlink","DALLAS, TX",2016-06-19,31
"Suddenlink","DALLAS, TX",2016-06-26,20
"Suddenlink","DALLAS, TX",2016-07-03,23
"Suddenlink","DALLAS, TX",2016-07-10,25
"Suddenlink","DALLAS, TX",2016-07-17,21
"Suddenlink","DALLAS, TX",2016-07-24,23
"Suddenlink","DALLAS, TX",2016-07-31,52
"Suddenlink","DALLAS, TX",2016-08-07,20
"Suddenlink","DALLAS, TX",2016-08-14,45
"Suddenlink","DALLAS, TX",2016-08-21,43
"Suddenlink","DALLAS, TX",2016-08-28,33
"Suddenlink","DALLAS, TX",2016-09-04,26
"Suddenlink","DALLAS, TX",2016-09-11,28
"Suddenlink","DALLAS, TX",2016-09-18,28
"Suddenlink","DALLAS, TX",2016-09-25,30
"Suddenlink","DALLAS, TX",2016-10-02,25
"Suddenlink","DALLAS, TX",2016-10-09,16
"Suddenlink","DALLAS, TX",2016-10-16,28
"Suddenlink","DALLAS, TX",2016-10-23,25
"Suddenlink","DALLAS, TX",2016-10-30,23
"Suddenlink","DALLAS, TX",2016-11-06,21
"Suddenlink","DALLAS, TX",2016-11-13,16
"Suddenlink","DALLAS, TX",2016-11-20,22
"Suddenlink","DALLAS, TX",2016-11-27,37
"Suddenlink","DALLAS, TX",2016-12-04,19
