"brand","period","dma","sales"
"Suddenlink",2019-08-11,"ALEXANDRIA, LA",20
"Suddenlink",2019-08-18,"ALEXANDRIA, LA",17
"Suddenlink",2019-08-25,"ALEXANDRIA, LA",13
"Suddenlink",2019-09-01,"ALEXANDRIA, LA",16
"Suddenlink",2019-09-08,"ALEXANDRIA, LA",33
"Suddenlink",2019-09-15,"ALEXANDRIA, LA",25
"Suddenlink",2019-09-22,"ALEXANDRIA, LA",12
"Suddenlink",2019-09-29,"ALEXANDRIA, LA",16
"Suddenlink",2019-10-06,"ALEXANDRIA, LA",14
"Suddenlink",2019-10-13,"ALEXANDRIA, LA",13
"Suddenlink",2019-10-20,"ALEXANDRIA, LA",19
"Suddenlink",2019-10-27,"ALEXANDRIA, LA",17
"Suddenlink",2019-11-03,"ALEXANDRIA, LA",12
"Suddenlink",2019-11-10,"ALEXANDRIA, LA",19
"Suddenlink",2019-11-17,"ALEXANDRIA, LA",14
"Suddenlink",2019-11-24,"ALEXANDRIA, LA",2
"Suddenlink",2019-12-01,"ALEXANDRIA, LA",22
"Suddenlink",2019-12-08,"ALEXANDRIA, LA",13
"Suddenlink",2019-12-15,"ALEXANDRIA, LA",9
"Suddenlink",2019-12-22,"ALEXANDRIA, LA",6
"Suddenlink",2019-12-29,"ALEXANDRIA, LA",12
"Suddenlink",2020-01-05,"ALEXANDRIA, LA",18
"Suddenlink",2020-01-12,"ALEXANDRIA, LA",13
"Suddenlink",2020-01-19,"ALEXANDRIA, LA",16
"Suddenlink",2020-01-26,"ALEXANDRIA, LA",18
"Suddenlink",2020-02-02,"ALEXANDRIA, LA",12
"Suddenlink",2020-02-09,"ALEXANDRIA, LA",17
"Suddenlink",2020-02-16,"ALEXANDRIA, LA",13
"Suddenlink",2020-02-23,"ALEXANDRIA, LA",11
"Suddenlink",2020-03-01,"ALEXANDRIA, LA",14
"Suddenlink",2020-03-08,"ALEXANDRIA, LA",17
"Suddenlink",2020-03-15,"ALEXANDRIA, LA",13
"Suddenlink",2020-03-22,"ALEXANDRIA, LA",7
"Suddenlink",2020-03-29,"ALEXANDRIA, LA",8
"Suddenlink",2020-04-05,"ALEXANDRIA, LA",15
"Suddenlink",2020-04-12,"ALEXANDRIA, LA",18
"Suddenlink",2020-04-19,"ALEXANDRIA, LA",13
"Suddenlink",2020-04-26,"ALEXANDRIA, LA",8
"Suddenlink",2020-05-03,"ALEXANDRIA, LA",9
"Suddenlink",2020-05-10,"ALEXANDRIA, LA",10
"Suddenlink",2020-05-17,"ALEXANDRIA, LA",17
"Suddenlink",2020-05-24,"ALEXANDRIA, LA",20
"Suddenlink",2020-05-31,"ALEXANDRIA, LA",16
"Suddenlink",2020-06-07,"ALEXANDRIA, LA",19
"Suddenlink",2020-06-14,"ALEXANDRIA, LA",24
"Suddenlink",2020-06-21,"ALEXANDRIA, LA",17
"Suddenlink",2020-06-28,"ALEXANDRIA, LA",13
"Suddenlink",2020-07-05,"ALEXANDRIA, LA",18
"Suddenlink",2020-07-12,"ALEXANDRIA, LA",13
"Suddenlink",2020-07-19,"ALEXANDRIA, LA",13
"Suddenlink",2020-07-26,"ALEXANDRIA, LA",17
"Suddenlink",2020-08-02,"ALEXANDRIA, LA",7
"Suddenlink",2020-08-09,"ALEXANDRIA, LA",13
"Suddenlink",2020-08-16,"ALEXANDRIA, LA",10
"Suddenlink",2020-08-23,"ALEXANDRIA, LA",18
"Suddenlink",2020-08-30,"ALEXANDRIA, LA",10
"Suddenlink",2020-09-06,"ALEXANDRIA, LA",11
"Suddenlink",2020-09-13,"ALEXANDRIA, LA",12
"Suddenlink",2020-09-20,"ALEXANDRIA, LA",11
"Suddenlink",2020-09-27,"ALEXANDRIA, LA",18
"Suddenlink",2020-10-04,"ALEXANDRIA, LA",8
"Suddenlink",2020-10-11,"ALEXANDRIA, LA",24
"Suddenlink",2020-10-18,"ALEXANDRIA, LA",8
"Suddenlink",2020-10-25,"ALEXANDRIA, LA",4
"Suddenlink",2020-11-01,"ALEXANDRIA, LA",9
"Suddenlink",2020-11-08,"ALEXANDRIA, LA",13
"Suddenlink",2020-11-15,"ALEXANDRIA, LA",7
"Suddenlink",2020-11-22,"ALEXANDRIA, LA",7
"Suddenlink",2020-11-29,"ALEXANDRIA, LA",15
"Suddenlink",2020-12-06,"ALEXANDRIA, LA",22
"Suddenlink",2020-12-13,"ALEXANDRIA, LA",14
"Suddenlink",2020-12-20,"ALEXANDRIA, LA",3
"Suddenlink",2020-12-27,"ALEXANDRIA, LA",6
"Suddenlink",2021-01-03,"ALEXANDRIA, LA",14
"Suddenlink",2021-01-10,"ALEXANDRIA, LA",12
"Suddenlink",2021-01-17,"ALEXANDRIA, LA",11
"Suddenlink",2021-01-24,"ALEXANDRIA, LA",16
"Suddenlink",2021-01-31,"ALEXANDRIA, LA",16
"Suddenlink",2021-02-07,"ALEXANDRIA, LA",9
"Suddenlink",2021-02-14,"ALEXANDRIA, LA",5
"Suddenlink",2021-02-21,"ALEXANDRIA, LA",17
"Suddenlink",2021-02-28,"ALEXANDRIA, LA",19
"Suddenlink",2021-03-07,"ALEXANDRIA, LA",16
"Suddenlink",2021-03-14,"ALEXANDRIA, LA",18
"Suddenlink",2021-03-21,"ALEXANDRIA, LA",17
"Suddenlink",2021-03-28,"ALEXANDRIA, LA",16
"Suddenlink",2021-04-04,"ALEXANDRIA, LA",17
"Suddenlink",2021-04-11,"ALEXANDRIA, LA",22
"Suddenlink",2021-04-18,"ALEXANDRIA, LA",16
"Suddenlink",2021-04-25,"ALEXANDRIA, LA",8
"Suddenlink",2021-05-02,"ALEXANDRIA, LA",8
"Suddenlink",2021-05-09,"ALEXANDRIA, LA",13
"Suddenlink",2021-05-16,"ALEXANDRIA, LA",9
"Suddenlink",2021-05-23,"ALEXANDRIA, LA",14
"Suddenlink",2021-05-30,"ALEXANDRIA, LA",13
"Suddenlink",2021-06-06,"ALEXANDRIA, LA",15
"Suddenlink",2021-06-13,"ALEXANDRIA, LA",17
"Suddenlink",2021-06-20,"ALEXANDRIA, LA",17
"Suddenlink",2021-06-27,"ALEXANDRIA, LA",17
"Suddenlink",2021-07-04,"ALEXANDRIA, LA",10
"Suddenlink",2021-07-11,"ALEXANDRIA, LA",15
"Suddenlink",2021-07-18,"ALEXANDRIA, LA",11
"Suddenlink",2021-07-25,"ALEXANDRIA, LA",12
"Suddenlink",2021-08-01,"ALEXANDRIA, LA",6
"Suddenlink",2021-08-08,"ALEXANDRIA, LA",18
"Suddenlink",2021-08-15,"ALEXANDRIA, LA",15
"Suddenlink",2021-08-22,"ALEXANDRIA, LA",14
"Suddenlink",2021-08-29,"ALEXANDRIA, LA",7
"Suddenlink",2021-09-05,"ALEXANDRIA, LA",10
"Suddenlink",2021-09-12,"ALEXANDRIA, LA",5
"Suddenlink",2021-09-19,"ALEXANDRIA, LA",10
"Suddenlink",2016-01-03,"ALL OTHER SUDDENLINK DMA TOTAL",32
"Suddenlink",2016-01-10,"ALL OTHER SUDDENLINK DMA TOTAL",44
"Suddenlink",2016-01-17,"ALL OTHER SUDDENLINK DMA TOTAL",22
"Suddenlink",2016-01-24,"ALL OTHER SUDDENLINK DMA TOTAL",37
"Suddenlink",2016-01-31,"ALL OTHER SUDDENLINK DMA TOTAL",21
"Suddenlink",2016-02-07,"ALL OTHER SUDDENLINK DMA TOTAL",27
"Suddenlink",2016-02-14,"ALL OTHER SUDDENLINK DMA TOTAL",20
"Suddenlink",2016-02-21,"ALL OTHER SUDDENLINK DMA TOTAL",29
"Suddenlink",2016-02-28,"ALL OTHER SUDDENLINK DMA TOTAL",24
"Suddenlink",2016-03-06,"ALL OTHER SUDDENLINK DMA TOTAL",24
"Suddenlink",2016-03-13,"ALL OTHER SUDDENLINK DMA TOTAL",24
"Suddenlink",2016-03-20,"ALL OTHER SUDDENLINK DMA TOTAL",35
"Suddenlink",2016-03-27,"ALL OTHER SUDDENLINK DMA TOTAL",22
"Suddenlink",2016-04-03,"ALL OTHER SUDDENLINK DMA TOTAL",28
"Suddenlink",2016-04-10,"ALL OTHER SUDDENLINK DMA TOTAL",35
"Suddenlink",2016-04-17,"ALL OTHER SUDDENLINK DMA TOTAL",29
"Suddenlink",2016-04-24,"ALL OTHER SUDDENLINK DMA TOTAL",34
"Suddenlink",2016-05-01,"ALL OTHER SUDDENLINK DMA TOTAL",42
"Suddenlink",2016-05-08,"ALL OTHER SUDDENLINK DMA TOTAL",29
"Suddenlink",2016-05-15,"ALL OTHER SUDDENLINK DMA TOTAL",41
"Suddenlink",2016-05-22,"ALL OTHER SUDDENLINK DMA TOTAL",28
"Suddenlink",2016-05-29,"ALL OTHER SUDDENLINK DMA TOTAL",15
"Suddenlink",2016-06-05,"ALL OTHER SUDDENLINK DMA TOTAL",21
"Suddenlink",2016-06-12,"ALL OTHER SUDDENLINK DMA TOTAL",27
"Suddenlink",2016-06-19,"ALL OTHER SUDDENLINK DMA TOTAL",29
"Suddenlink",2016-06-26,"ALL OTHER SUDDENLINK DMA TOTAL",23
"Suddenlink",2016-07-03,"ALL OTHER SUDDENLINK DMA TOTAL",18
"Suddenlink",2016-07-10,"ALL OTHER SUDDENLINK DMA TOTAL",23
"Suddenlink",2016-07-17,"ALL OTHER SUDDENLINK DMA TOTAL",29
"Suddenlink",2016-07-24,"ALL OTHER SUDDENLINK DMA TOTAL",30
"Suddenlink",2016-07-31,"ALL OTHER SUDDENLINK DMA TOTAL",22
"Suddenlink",2016-08-07,"ALL OTHER SUDDENLINK DMA TOTAL",26
"Suddenlink",2016-08-14,"ALL OTHER SUDDENLINK DMA TOTAL",39
"Suddenlink",2016-08-21,"ALL OTHER SUDDENLINK DMA TOTAL",27
"Suddenlink",2016-08-28,"ALL OTHER SUDDENLINK DMA TOTAL",26
"Suddenlink",2016-09-04,"ALL OTHER SUDDENLINK DMA TOTAL",21
"Suddenlink",2016-09-11,"ALL OTHER SUDDENLINK DMA TOTAL",25
"Suddenlink",2016-09-18,"ALL OTHER SUDDENLINK DMA TOTAL",26
"Suddenlink",2016-09-25,"ALL OTHER SUDDENLINK DMA TOTAL",39
"Suddenlink",2016-10-02,"ALL OTHER SUDDENLINK DMA TOTAL",30
"Suddenlink",2016-10-09,"ALL OTHER SUDDENLINK DMA TOTAL",21
"Suddenlink",2016-10-16,"ALL OTHER SUDDENLINK DMA TOTAL",22
"Suddenlink",2016-10-23,"ALL OTHER SUDDENLINK DMA TOTAL",33
"Suddenlink",2016-10-30,"ALL OTHER SUDDENLINK DMA TOTAL",31
"Suddenlink",2016-11-06,"ALL OTHER SUDDENLINK DMA TOTAL",25
"Suddenlink",2016-11-13,"ALL OTHER SUDDENLINK DMA TOTAL",36
"Suddenlink",2016-11-20,"ALL OTHER SUDDENLINK DMA TOTAL",26
"Suddenlink",2016-11-27,"ALL OTHER SUDDENLINK DMA TOTAL",31
"Suddenlink",2016-12-04,"ALL OTHER SUDDENLINK DMA TOTAL",25
"Suddenlink",2016-12-11,"ALL OTHER SUDDENLINK DMA TOTAL",26
"Suddenlink",2016-12-18,"ALL OTHER SUDDENLINK DMA TOTAL",20
"Suddenlink",2016-12-25,"ALL OTHER SUDDENLINK DMA TOTAL",14
"Suddenlink",2017-01-01,"ALL OTHER SUDDENLINK DMA TOTAL",20
"Suddenlink",2017-01-08,"ALL OTHER SUDDENLINK DMA TOTAL",27
"Suddenlink",2017-01-15,"ALL OTHER SUDDENLINK DMA TOTAL",17
"Suddenlink",2017-01-22,"ALL OTHER SUDDENLINK DMA TOTAL",21
"Suddenlink",2017-01-29,"ALL OTHER SUDDENLINK DMA TOTAL",34
"Suddenlink",2017-02-05,"ALL OTHER SUDDENLINK DMA TOTAL",22
"Suddenlink",2017-02-12,"ALL OTHER SUDDENLINK DMA TOTAL",21
"Suddenlink",2017-02-19,"ALL OTHER SUDDENLINK DMA TOTAL",14
"Suddenlink",2017-02-26,"ALL OTHER SUDDENLINK DMA TOTAL",29
"Suddenlink",2017-03-05,"ALL OTHER SUDDENLINK DMA TOTAL",29
"Suddenlink",2017-03-12,"ALL OTHER SUDDENLINK DMA TOTAL",28
"Suddenlink",2017-03-19,"ALL OTHER SUDDENLINK DMA TOTAL",22
"Suddenlink",2017-03-26,"ALL OTHER SUDDENLINK DMA TOTAL",21
"Suddenlink",2017-04-02,"ALL OTHER SUDDENLINK DMA TOTAL",24
"Suddenlink",2017-04-09,"ALL OTHER SUDDENLINK DMA TOTAL",19
"Suddenlink",2017-04-16,"ALL OTHER SUDDENLINK DMA TOTAL",20
"Suddenlink",2017-04-23,"ALL OTHER SUDDENLINK DMA TOTAL",41
"Suddenlink",2017-04-30,"ALL OTHER SUDDENLINK DMA TOTAL",30
"Suddenlink",2017-05-07,"ALL OTHER SUDDENLINK DMA TOTAL",18
"Suddenlink",2017-05-14,"ALL OTHER SUDDENLINK DMA TOTAL",33
"Suddenlink",2017-05-21,"ALL OTHER SUDDENLINK DMA TOTAL",22
"Suddenlink",2017-05-28,"ALL OTHER SUDDENLINK DMA TOTAL",34
"Suddenlink",2017-06-04,"ALL OTHER SUDDENLINK DMA TOTAL",44
"Suddenlink",2017-06-11,"ALL OTHER SUDDENLINK DMA TOTAL",30
"Suddenlink",2017-06-18,"ALL OTHER SUDDENLINK DMA TOTAL",29
"Suddenlink",2017-06-25,"ALL OTHER SUDDENLINK DMA TOTAL",39
"Suddenlink",2017-07-02,"ALL OTHER SUDDENLINK DMA TOTAL",15
"Suddenlink",2017-07-09,"ALL OTHER SUDDENLINK DMA TOTAL",27
"Suddenlink",2017-07-16,"ALL OTHER SUDDENLINK DMA TOTAL",28
"Suddenlink",2017-07-23,"ALL OTHER SUDDENLINK DMA TOTAL",22
"Suddenlink",2017-07-30,"ALL OTHER SUDDENLINK DMA TOTAL",28
"Suddenlink",2017-08-06,"ALL OTHER SUDDENLINK DMA TOTAL",20
"Suddenlink",2017-08-13,"ALL OTHER SUDDENLINK DMA TOTAL",28
"Suddenlink",2017-08-20,"ALL OTHER SUDDENLINK DMA TOTAL",32
"Suddenlink",2017-08-27,"ALL OTHER SUDDENLINK DMA TOTAL",19
"Suddenlink",2017-09-03,"ALL OTHER SUDDENLINK DMA TOTAL",19
"Suddenlink",2017-09-10,"ALL OTHER SUDDENLINK DMA TOTAL",36
"Suddenlink",2017-09-17,"ALL OTHER SUDDENLINK DMA TOTAL",25
"Suddenlink",2017-09-24,"ALL OTHER SUDDENLINK DMA TOTAL",22
"Suddenlink",2017-10-01,"ALL OTHER SUDDENLINK DMA TOTAL",22
"Suddenlink",2017-10-08,"ALL OTHER SUDDENLINK DMA TOTAL",25
"Suddenlink",2017-10-15,"ALL OTHER SUDDENLINK DMA TOTAL",37
"Suddenlink",2017-10-22,"ALL OTHER SUDDENLINK DMA TOTAL",28
"Suddenlink",2017-10-29,"ALL OTHER SUDDENLINK DMA TOTAL",32
"Suddenlink",2017-11-05,"ALL OTHER SUDDENLINK DMA TOTAL",28
"Suddenlink",2017-11-12,"ALL OTHER SUDDENLINK DMA TOTAL",34
"Suddenlink",2017-11-19,"ALL OTHER SUDDENLINK DMA TOTAL",10
"Suddenlink",2017-11-26,"ALL OTHER SUDDENLINK DMA TOTAL",29
"Suddenlink",2017-12-03,"ALL OTHER SUDDENLINK DMA TOTAL",38
"Suddenlink",2017-12-10,"ALL OTHER SUDDENLINK DMA TOTAL",25
"Suddenlink",2017-12-17,"ALL OTHER SUDDENLINK DMA TOTAL",30
"Suddenlink",2017-12-24,"ALL OTHER SUDDENLINK DMA TOTAL",12
"Suddenlink",2017-12-31,"ALL OTHER SUDDENLINK DMA TOTAL",19
"Suddenlink",2018-01-07,"ALL OTHER SUDDENLINK DMA TOTAL",21
"Suddenlink",2018-01-14,"ALL OTHER SUDDENLINK DMA TOTAL",20
"Suddenlink",2018-01-21,"ALL OTHER SUDDENLINK DMA TOTAL",31
"Suddenlink",2018-01-28,"ALL OTHER SUDDENLINK DMA TOTAL",27
"Suddenlink",2018-02-04,"ALL OTHER SUDDENLINK DMA TOTAL",37
"Suddenlink",2018-02-11,"ALL OTHER SUDDENLINK DMA TOTAL",15
"Suddenlink",2018-02-18,"ALL OTHER SUDDENLINK DMA TOTAL",23
"Suddenlink",2018-02-25,"ALL OTHER SUDDENLINK DMA TOTAL",34
"Suddenlink",2018-03-04,"ALL OTHER SUDDENLINK DMA TOTAL",20
"Suddenlink",2018-03-11,"ALL OTHER SUDDENLINK DMA TOTAL",31
"Suddenlink",2018-03-18,"ALL OTHER SUDDENLINK DMA TOTAL",45
"Suddenlink",2018-03-25,"ALL OTHER SUDDENLINK DMA TOTAL",24
"Suddenlink",2018-04-01,"ALL OTHER SUDDENLINK DMA TOTAL",28
"Suddenlink",2018-04-08,"ALL OTHER SUDDENLINK DMA TOTAL",17
"Suddenlink",2018-04-15,"ALL OTHER SUDDENLINK DMA TOTAL",30
"Suddenlink",2018-04-22,"ALL OTHER SUDDENLINK DMA TOTAL",18
"Suddenlink",2018-04-29,"ALL OTHER SUDDENLINK DMA TOTAL",36
"Suddenlink",2018-05-06,"ALL OTHER SUDDENLINK DMA TOTAL",38
"Suddenlink",2018-05-13,"ALL OTHER SUDDENLINK DMA TOTAL",27
"Suddenlink",2018-05-20,"ALL OTHER SUDDENLINK DMA TOTAL",25
"Suddenlink",2018-05-27,"ALL OTHER SUDDENLINK DMA TOTAL",19
"Suddenlink",2018-06-03,"ALL OTHER SUDDENLINK DMA TOTAL",33
"Suddenlink",2018-06-10,"ALL OTHER SUDDENLINK DMA TOTAL",31
"Suddenlink",2018-06-17,"ALL OTHER SUDDENLINK DMA TOTAL",15
"Suddenlink",2018-06-24,"ALL OTHER SUDDENLINK DMA TOTAL",32
"Suddenlink",2018-07-01,"ALL OTHER SUDDENLINK DMA TOTAL",20
"Suddenlink",2018-07-08,"ALL OTHER SUDDENLINK DMA TOTAL",32
"Suddenlink",2018-07-15,"ALL OTHER SUDDENLINK DMA TOTAL",33
"Suddenlink",2018-07-22,"ALL OTHER SUDDENLINK DMA TOTAL",24
"Suddenlink",2018-07-29,"ALL OTHER SUDDENLINK DMA TOTAL",24
"Suddenlink",2018-08-05,"ALL OTHER SUDDENLINK DMA TOTAL",28
"Suddenlink",2018-08-12,"ALL OTHER SUDDENLINK DMA TOTAL",29
"Suddenlink",2018-08-19,"ALL OTHER SUDDENLINK DMA TOTAL",35
"Suddenlink",2018-08-26,"ALL OTHER SUDDENLINK DMA TOTAL",29
"Suddenlink",2018-09-02,"ALL OTHER SUDDENLINK DMA TOTAL",28
"Suddenlink",2018-09-09,"ALL OTHER SUDDENLINK DMA TOTAL",30
"Suddenlink",2018-09-16,"ALL OTHER SUDDENLINK DMA TOTAL",31
"Suddenlink",2018-09-23,"ALL OTHER SUDDENLINK DMA TOTAL",35
"Suddenlink",2018-09-30,"ALL OTHER SUDDENLINK DMA TOTAL",27
"Suddenlink",2018-10-07,"ALL OTHER SUDDENLINK DMA TOTAL",34
"Suddenlink",2018-10-14,"ALL OTHER SUDDENLINK DMA TOTAL",30
"Suddenlink",2018-10-21,"ALL OTHER SUDDENLINK DMA TOTAL",27
"Suddenlink",2018-10-28,"ALL OTHER SUDDENLINK DMA TOTAL",28
"Suddenlink",2018-11-04,"ALL OTHER SUDDENLINK DMA TOTAL",25
"Suddenlink",2018-11-11,"ALL OTHER SUDDENLINK DMA TOTAL",23
"Suddenlink",2018-11-18,"ALL OTHER SUDDENLINK DMA TOTAL",9
"Suddenlink",2018-11-25,"ALL OTHER SUDDENLINK DMA TOTAL",32
"Suddenlink",2018-12-02,"ALL OTHER SUDDENLINK DMA TOTAL",35
"Suddenlink",2018-12-09,"ALL OTHER SUDDENLINK DMA TOTAL",29
"Suddenlink",2018-12-16,"ALL OTHER SUDDENLINK DMA TOTAL",19
"Suddenlink",2018-12-23,"ALL OTHER SUDDENLINK DMA TOTAL",11
"Suddenlink",2018-12-30,"ALL OTHER SUDDENLINK DMA TOTAL",10
"Suddenlink",2019-01-06,"ALL OTHER SUDDENLINK DMA TOTAL",36
"Suddenlink",2019-01-13,"ALL OTHER SUDDENLINK DMA TOTAL",26
"Suddenlink",2019-01-20,"ALL OTHER SUDDENLINK DMA TOTAL",30
"Suddenlink",2019-01-27,"ALL OTHER SUDDENLINK DMA TOTAL",21
"Suddenlink",2019-02-03,"ALL OTHER SUDDENLINK DMA TOTAL",21
"Suddenlink",2019-02-10,"ALL OTHER SUDDENLINK DMA TOTAL",25
"Suddenlink",2019-02-17,"ALL OTHER SUDDENLINK DMA TOTAL",23
"Suddenlink",2019-02-24,"ALL OTHER SUDDENLINK DMA TOTAL",31
"Suddenlink",2019-03-03,"ALL OTHER SUDDENLINK DMA TOTAL",31
"Suddenlink",2019-03-10,"ALL OTHER SUDDENLINK DMA TOTAL",28
"Suddenlink",2019-03-17,"ALL OTHER SUDDENLINK DMA TOTAL",29
"Suddenlink",2019-03-24,"ALL OTHER SUDDENLINK DMA TOTAL",32
"Suddenlink",2019-03-31,"ALL OTHER SUDDENLINK DMA TOTAL",25
"Suddenlink",2019-04-07,"ALL OTHER SUDDENLINK DMA TOTAL",23
"Suddenlink",2019-04-14,"ALL OTHER SUDDENLINK DMA TOTAL",25
"Suddenlink",2019-04-21,"ALL OTHER SUDDENLINK DMA TOTAL",36
"Suddenlink",2019-04-28,"ALL OTHER SUDDENLINK DMA TOTAL",28
"Suddenlink",2019-05-05,"ALL OTHER SUDDENLINK DMA TOTAL",39
"Suddenlink",2019-05-12,"ALL OTHER SUDDENLINK DMA TOTAL",38
"Suddenlink",2019-05-19,"ALL OTHER SUDDENLINK DMA TOTAL",37
"Suddenlink",2019-05-26,"ALL OTHER SUDDENLINK DMA TOTAL",22
"Suddenlink",2019-06-02,"ALL OTHER SUDDENLINK DMA TOTAL",31
"Suddenlink",2019-06-09,"ALL OTHER SUDDENLINK DMA TOTAL",32
"Suddenlink",2019-06-16,"ALL OTHER SUDDENLINK DMA TOTAL",23
"Suddenlink",2019-06-23,"ALL OTHER SUDDENLINK DMA TOTAL",26
"Suddenlink",2019-06-30,"ALL OTHER SUDDENLINK DMA TOTAL",21
"Suddenlink",2019-07-07,"ALL OTHER SUDDENLINK DMA TOTAL",33
"Suddenlink",2019-07-14,"ALL OTHER SUDDENLINK DMA TOTAL",23
"Suddenlink",2019-07-21,"ALL OTHER SUDDENLINK DMA TOTAL",32
"Suddenlink",2019-07-28,"ALL OTHER SUDDENLINK DMA TOTAL",18
"Suddenlink",2019-08-04,"ALL OTHER SUDDENLINK DMA TOTAL",20
"Suddenlink",2019-08-11,"ALL OTHER SUDDENLINK DMA TOTAL",24
"Suddenlink",2019-08-18,"ALL OTHER SUDDENLINK DMA TOTAL",24
"Suddenlink",2019-08-25,"ALL OTHER SUDDENLINK DMA TOTAL",25
"Suddenlink",2019-09-01,"ALL OTHER SUDDENLINK DMA TOTAL",23
"Suddenlink",2019-09-08,"ALL OTHER SUDDENLINK DMA TOTAL",35
"Suddenlink",2019-09-15,"ALL OTHER SUDDENLINK DMA TOTAL",31
"Suddenlink",2019-09-22,"ALL OTHER SUDDENLINK DMA TOTAL",40
"Suddenlink",2019-09-29,"ALL OTHER SUDDENLINK DMA TOTAL",26
"Suddenlink",2019-10-06,"ALL OTHER SUDDENLINK DMA TOTAL",31
"Suddenlink",2019-10-13,"ALL OTHER SUDDENLINK DMA TOTAL",26
"Suddenlink",2019-10-20,"ALL OTHER SUDDENLINK DMA TOTAL",31
"Suddenlink",2019-10-27,"ALL OTHER SUDDENLINK DMA TOTAL",25
"Suddenlink",2019-11-03,"ALL OTHER SUDDENLINK DMA TOTAL",24
"Suddenlink",2019-11-10,"ALL OTHER SUDDENLINK DMA TOTAL",19
"Suddenlink",2019-11-17,"ALL OTHER SUDDENLINK DMA TOTAL",29
"Suddenlink",2019-11-24,"ALL OTHER SUDDENLINK DMA TOTAL",22
"Suddenlink",2019-12-01,"ALL OTHER SUDDENLINK DMA TOTAL",40
"Suddenlink",2019-12-08,"ALL OTHER SUDDENLINK DMA TOTAL",21
"Suddenlink",2019-12-15,"ALL OTHER SUDDENLINK DMA TOTAL",15
"Suddenlink",2019-12-22,"ALL OTHER SUDDENLINK DMA TOTAL",16
"Suddenlink",2019-12-29,"ALL OTHER SUDDENLINK DMA TOTAL",23
"Suddenlink",2020-01-05,"ALL OTHER SUDDENLINK DMA TOTAL",30
"Suddenlink",2020-01-12,"ALL OTHER SUDDENLINK DMA TOTAL",34
"Suddenlink",2020-01-19,"ALL OTHER SUDDENLINK DMA TOTAL",25
"Suddenlink",2020-01-26,"ALL OTHER SUDDENLINK DMA TOTAL",19
"Suddenlink",2020-02-02,"ALL OTHER SUDDENLINK DMA TOTAL",28
"Suddenlink",2020-02-09,"ALL OTHER SUDDENLINK DMA TOTAL",33
"Suddenlink",2020-02-16,"ALL OTHER SUDDENLINK DMA TOTAL",17
"Suddenlink",2020-02-23,"ALL OTHER SUDDENLINK DMA TOTAL",25
"Suddenlink",2020-03-01,"ALL OTHER SUDDENLINK DMA TOTAL",24
"Suddenlink",2020-03-08,"ALL OTHER SUDDENLINK DMA TOTAL",21
"Suddenlink",2020-03-15,"ALL OTHER SUDDENLINK DMA TOTAL",19
"Suddenlink",2020-03-22,"ALL OTHER SUDDENLINK DMA TOTAL",21
"Suddenlink",2020-03-29,"ALL OTHER SUDDENLINK DMA TOTAL",24
"Suddenlink",2020-04-05,"ALL OTHER SUDDENLINK DMA TOTAL",24
"Suddenlink",2020-04-12,"ALL OTHER SUDDENLINK DMA TOTAL",17
"Suddenlink",2020-04-19,"ALL OTHER SUDDENLINK DMA TOTAL",24
"Suddenlink",2020-04-26,"ALL OTHER SUDDENLINK DMA TOTAL",28
"Suddenlink",2020-05-03,"ALL OTHER SUDDENLINK DMA TOTAL",16
"Suddenlink",2020-05-10,"ALL OTHER SUDDENLINK DMA TOTAL",29
"Suddenlink",2020-05-17,"ALL OTHER SUDDENLINK DMA TOTAL",35
"Suddenlink",2020-05-24,"ALL OTHER SUDDENLINK DMA TOTAL",19
"Suddenlink",2020-05-31,"ALL OTHER SUDDENLINK DMA TOTAL",30
"Suddenlink",2020-06-07,"ALL OTHER SUDDENLINK DMA TOTAL",23
"Suddenlink",2020-06-14,"ALL OTHER SUDDENLINK DMA TOTAL",21
"Suddenlink",2020-06-21,"ALL OTHER SUDDENLINK DMA TOTAL",26
"Suddenlink",2020-06-28,"ALL OTHER SUDDENLINK DMA TOTAL",35
"Suddenlink",2020-07-05,"ALL OTHER SUDDENLINK DMA TOTAL",23
"Suddenlink",2020-07-12,"ALL OTHER SUDDENLINK DMA TOTAL",23
"Suddenlink",2020-07-19,"ALL OTHER SUDDENLINK DMA TOTAL",23
"Suddenlink",2020-07-26,"ALL OTHER SUDDENLINK DMA TOTAL",30
"Suddenlink",2020-08-02,"ALL OTHER SUDDENLINK DMA TOTAL",26
"Suddenlink",2020-08-09,"ALL OTHER SUDDENLINK DMA TOTAL",32
"Suddenlink",2020-08-16,"ALL OTHER SUDDENLINK DMA TOTAL",35
"Suddenlink",2020-08-23,"ALL OTHER SUDDENLINK DMA TOTAL",33
"Suddenlink",2020-08-30,"ALL OTHER SUDDENLINK DMA TOTAL",31
"Suddenlink",2020-09-06,"ALL OTHER SUDDENLINK DMA TOTAL",15
"Suddenlink",2020-09-13,"ALL OTHER SUDDENLINK DMA TOTAL",35
"Suddenlink",2020-09-20,"ALL OTHER SUDDENLINK DMA TOTAL",29
"Suddenlink",2020-09-27,"ALL OTHER SUDDENLINK DMA TOTAL",30
"Suddenlink",2020-10-04,"ALL OTHER SUDDENLINK DMA TOTAL",32
"Suddenlink",2020-10-11,"ALL OTHER SUDDENLINK DMA TOTAL",35
"Suddenlink",2020-10-18,"ALL OTHER SUDDENLINK DMA TOTAL",21
